Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average_SoilMoisture_Volume_at_15cm,Aggregate Soilmoisture Percentage (at 15cm),Volume_Soilmoisture_percentage _at _15cm
07-01-2020,ANDHRA PRADESH,WEST GODAVARI,0,1143.76,0,28.47497737
07-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0.05,1946.73,0.39,28.34474379
07-01-2020,ANDHRA PRADESH,ANANTAPUR,0,1971.74,0,19.60333167
07-01-2020,ANDHRA PRADESH,KURNOOL,0,2076.42,0,22.39487471
07-01-2020,ANDHRA PRADESH,KRISHNA,0,1028.5,0,23.21016301
07-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.03,896.22,0.23,27.59285154
07-01-2020,ANDHRA PRADESH,Y.S.R.,0,1632.51,0,20.58718441
07-01-2020,ANDHRA PRADESH,CHITTOOR,0.01,2061.33,0.07,25.81049183
07-01-2020,ANDHRA PRADESH,EAST GODAVARI,0,1447.81,0,25.85500428
07-01-2020,ANDHRA PRADESH,GUNTUR,0,1282.1,0,21.63616488
07-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.01,1650.99,0.07,28.03981336
06-01-2020,ANDHRA PRADESH,PRAKASAM,1.46,1439.71,11.13,15.62951549
06-01-2020,ANDHRA PRADESH,VIZIANAGARAM,0.22,610.49,2.16,21.2607129
06-01-2020,ANDHRA PRADESH,WEST GODAVARI,0.58,782.24,4.42,19.47458894
06-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4.77,1343.11,36.13,19.55592877
06-01-2020,ANDHRA PRADESH,ANANTAPUR,0.42,556.05,2.81,5.528331176
06-01-2020,ANDHRA PRADESH,KURNOOL,0.24,871.32,1.9,9.397453579
06-01-2020,ANDHRA PRADESH,KRISHNA,0.81,683.28,6.49,15.41969832
06-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.32,513.1,3.51,15.79737052
06-01-2020,ANDHRA PRADESH,Y.S.R.,0.9,960.1,5.72,12.10751637
06-01-2020,ANDHRA PRADESH,CHITTOOR,2.97,1362.71,20.03,17.06288096
06-01-2020,ANDHRA PRADESH,EAST GODAVARI,0.49,1231.78,4.66,21.99712585
06-01-2020,ANDHRA PRADESH,GUNTUR,1,835.04,8.19,14.09187098
06-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.45,1397.11,4.26,23.72791218
05-01-2020,ANDHRA PRADESH,PRAKASAM,1.48,1481.98,11.32,16.08837208
05-01-2020,ANDHRA PRADESH,VIZIANAGARAM,0.23,626.69,2.2,21.82515276
05-01-2020,ANDHRA PRADESH,WEST GODAVARI,0.6,802.42,4.57,19.97690666
05-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4.81,1377.13,36.46,20.05123878
05-01-2020,ANDHRA PRADESH,ANANTAPUR,0.42,584.02,2.85,5.806379641
05-01-2020,ANDHRA PRADESH,KURNOOL,0.25,903.38,1.94,9.743210664
05-01-2020,ANDHRA PRADESH,KRISHNA,0.82,699.12,6.55,15.77713709
05-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.33,526.06,3.59,16.19619578
05-01-2020,ANDHRA PRADESH,Y.S.R.,0.91,988.9,5.82,12.47071712
05-01-2020,ANDHRA PRADESH,CHITTOOR,3.02,1403.53,20.4,17.57399271
05-01-2020,ANDHRA PRADESH,EAST GODAVARI,0.51,1256.2,4.8,22.43321433
05-01-2020,ANDHRA PRADESH,GUNTUR,1.02,862.68,8.3,14.55827281
05-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.46,1423.75,4.34,24.18040509
04-01-2020,ANDHRA PRADESH,PRAKASAM,1.51,1529.3,11.49,16.60205297
04-01-2020,ANDHRA PRADESH,VIZIANAGARAM,0.23,642.85,2.24,22.38784567
04-01-2020,ANDHRA PRADESH,WEST GODAVARI,0.61,813.5,4.65,20.25270417
04-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4.86,1413.07,36.88,20.57455779
04-01-2020,ANDHRA PRADESH,ANANTAPUR,0.43,616.47,2.9,6.129051533
04-01-2020,ANDHRA PRADESH,KURNOOL,0.25,940.16,1.99,10.13996615
04-01-2020,ANDHRA PRADESH,KRISHNA,0.82,707.23,6.6,15.95997568
04-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.34,540.24,3.67,16.63291852
04-01-2020,ANDHRA PRADESH,Y.S.R.,0.93,1024.69,5.91,12.92213163
04-01-2020,ANDHRA PRADESH,CHITTOOR,3.09,1449.5,20.85,18.14959487
04-01-2020,ANDHRA PRADESH,EAST GODAVARI,0.53,1274.03,4.91,22.75171554
04-01-2020,ANDHRA PRADESH,GUNTUR,1.03,890.08,8.41,15.02062983
04-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.47,1449.45,4.41,24.6168532
03-01-2020,ANDHRA PRADESH,PRAKASAM,1.53,1519.05,11.64,16.49085326
03-01-2020,ANDHRA PRADESH,VIZIANAGARAM,0.24,650.39,2.28,22.65045732
03-01-2020,ANDHRA PRADESH,WEST GODAVARI,0.61,791.53,4.69,19.70582003
03-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4.91,1412.68,37.19,20.56894734
03-01-2020,ANDHRA PRADESH,ANANTAPUR,0.44,641.5,2.94,6.377903269
03-01-2020,ANDHRA PRADESH,KURNOOL,0.26,965.41,2.03,10.41227462
03-01-2020,ANDHRA PRADESH,KRISHNA,0.83,713.97,6.64,16.11226405
03-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.35,540.84,3.76,16.65132494
03-01-2020,ANDHRA PRADESH,Y.S.R.,0.94,1049.62,5.99,13.2364645
03-01-2020,ANDHRA PRADESH,CHITTOOR,3.13,1473.62,21.16,18.45166767
03-01-2020,ANDHRA PRADESH,EAST GODAVARI,0.54,1199.61,5,21.42260193
03-01-2020,ANDHRA PRADESH,GUNTUR,1.05,897.36,8.51,15.14342196
03-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.48,1403.79,4.48,23.84135093
02-01-2020,ANDHRA PRADESH,PRAKASAM,1.55,1418.83,11.84,15.40285098
02-01-2020,ANDHRA PRADESH,VIZIANAGARAM,0.23,506.7,2.27,17.64621513
02-01-2020,ANDHRA PRADESH,WEST GODAVARI,0.63,618.37,4.87,15.3948293
02-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,4.97,1426,37.69,20.76279648
02-01-2020,ANDHRA PRADESH,ANANTAPUR,0.44,625.91,2.99,6.222927905
02-01-2020,ANDHRA PRADESH,KURNOOL,0.27,848.69,2.08,9.153375647
02-01-2020,ANDHRA PRADESH,KRISHNA,0.84,666.44,6.72,15.0395794
02-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.31,459,3.54,14.13163961
02-01-2020,ANDHRA PRADESH,Y.S.R.,0.95,923,6.08,11.63970143
02-01-2020,ANDHRA PRADESH,CHITTOOR,3.19,1308.09,21.59,16.37905808
02-01-2020,ANDHRA PRADESH,EAST GODAVARI,0.47,944.77,4.62,16.87170943
02-01-2020,ANDHRA PRADESH,GUNTUR,1.06,883.05,8.62,14.90198638
02-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.46,1049.26,4.37,17.82026971
01-01-2020,ANDHRA PRADESH,PRAKASAM,1.59,1460.16,12.06,15.85149769
01-01-2020,ANDHRA PRADESH,VIZIANAGARAM,0.24,509.5,2.31,17.7438213
01-01-2020,ANDHRA PRADESH,WEST GODAVARI,0.66,628.54,5.07,15.64813066
01-01-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,5.04,1472.4,38.21,21.43843156
01-01-2020,ANDHRA PRADESH,ANANTAPUR,0.45,662.5,3.04,6.586677442
01-01-2020,ANDHRA PRADESH,KURNOOL,0.27,883.34,2.14,9.527114264
01-01-2020,ANDHRA PRADESH,KRISHNA,0.85,680.49,6.79,15.35665845
01-01-2020,ANDHRA PRADESH,SRIKAKULAM,0.32,468.11,3.59,14.41217825
01-01-2020,ANDHRA PRADESH,Y.S.R.,0.97,953.47,6.18,12.0239901
01-01-2020,ANDHRA PRADESH,CHITTOOR,3.26,1355.5,22.08,16.97269072
01-01-2020,ANDHRA PRADESH,EAST GODAVARI,0.48,953.7,4.72,17.03117837
01-01-2020,ANDHRA PRADESH,GUNTUR,1.08,911.94,8.77,15.38957923
01-01-2020,ANDHRA PRADESH,VISAKHAPATNAM,0.47,1054.07,4.43,17.90187743
29-02-2020,ANDHRA PRADESH,PRAKASAM,0,1725.06,0,18.72724734
29-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,732.73,0,25.51801204
29-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,800.02,0,19.9171786
29-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1248.42,0,18.17727518
29-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1657.86,0,16.48274718
29-02-2020,ANDHRA PRADESH,KURNOOL,0,1728.81,0,18.64583025
29-02-2020,ANDHRA PRADESH,KRISHNA,0,840.21,0,18.96101146
29-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,796.71,0.01,24.52909163
29-02-2020,ANDHRA PRADESH,Y.S.R.,0,1234.94,0,15.57342083
29-02-2020,ANDHRA PRADESH,CHITTOOR,0,1495.6,0,18.72692588
29-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1018.39,0,18.18647609
29-02-2020,ANDHRA PRADESH,GUNTUR,0,1086.72,0,18.33911836
29-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1231.78,0,20.9200833
28-02-2020,ANDHRA PRADESH,PRAKASAM,0,1726.63,0,18.74428228
28-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,735.51,0,25.61479896
28-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,801.27,0,19.94830904
28-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1250.56,0,18.20832543
28-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1658.64,0,16.49042118
28-02-2020,ANDHRA PRADESH,KURNOOL,0,1729.25,0,18.65058406
28-02-2020,ANDHRA PRADESH,KRISHNA,0,840.27,0,18.96241432
28-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,801.48,0.02,24.67591702
28-02-2020,ANDHRA PRADESH,Y.S.R.,0,1235.91,0,15.58573358
28-02-2020,ANDHRA PRADESH,CHITTOOR,0,1498.44,0,18.76241989
28-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1019.83,0,18.21219556
28-02-2020,ANDHRA PRADESH,GUNTUR,0,1084.86,0,18.30767308
28-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1235.42,0,20.98191626
27-02-2020,ANDHRA PRADESH,PRAKASAM,0,1729.88,0,18.77962286
27-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,740.3,0,25.78173569
27-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,802.31,0,19.97414191
27-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1254.18,0,18.26114911
27-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1659.57,0,16.49972786
27-02-2020,ANDHRA PRADESH,KURNOOL,0,1729.99,0,18.65847302
27-02-2020,ANDHRA PRADESH,KRISHNA,0,841.27,0,18.98507243
27-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,808.11,0.02,24.88018056
27-02-2020,ANDHRA PRADESH,Y.S.R.,0,1237.33,0,15.6036327
27-02-2020,ANDHRA PRADESH,CHITTOOR,0,1505.66,0,18.85284755
27-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1020.53,0,18.22460534
27-02-2020,ANDHRA PRADESH,GUNTUR,0,1085.74,0,18.32251636
27-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1242.66,0,21.10488367
26-02-2020,ANDHRA PRADESH,PRAKASAM,0,1733.39,0,18.81764922
26-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,745.43,0,25.96033339
26-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,800.49,0,19.92896382
26-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1258.25,0,18.32034902
26-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1660.67,0,16.51060718
26-02-2020,ANDHRA PRADESH,KURNOOL,0,1731.17,0,18.67119672
26-02-2020,ANDHRA PRADESH,KRISHNA,0,841.67,0,18.99410547
26-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,815.22,0.02,25.09885497
26-02-2020,ANDHRA PRADESH,Y.S.R.,0,1239.04,0,15.6251719
26-02-2020,ANDHRA PRADESH,CHITTOOR,0,1514.13,0,18.95887805
26-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1018.14,0,18.18190859
26-02-2020,ANDHRA PRADESH,GUNTUR,0,1086.77,0,18.33982112
26-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1250.11,0,21.23135943
25-02-2020,ANDHRA PRADESH,PRAKASAM,0,1737.02,0,18.85713567
25-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,749.94,0,26.11716408
25-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,799.47,0,19.9035681
25-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1262.59,0,18.38352114
25-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1661.89,0,16.52280578
25-02-2020,ANDHRA PRADESH,KURNOOL,0,1732.4,0,18.68452525
25-02-2020,ANDHRA PRADESH,KRISHNA,0,842.41,0,19.01073546
25-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,819.25,0.01,25.22295625
25-02-2020,ANDHRA PRADESH,Y.S.R.,0,1240.72,0,15.64642619
25-02-2020,ANDHRA PRADESH,CHITTOOR,0,1523.15,0,19.0717916
25-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1017.38,0,18.16834509
25-02-2020,ANDHRA PRADESH,GUNTUR,0,1087.75,0,18.35638595
25-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1256.22,0,21.33522611
24-02-2020,ANDHRA PRADESH,PRAKASAM,0,1740.76,0,18.89765575
24-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,754,0,26.2588392
24-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,801.88,0,19.96342563
24-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1267.54,0,18.4555921
24-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1663.11,0,16.53494707
24-02-2020,ANDHRA PRADESH,KURNOOL,0,1733.61,0,18.6975423
24-02-2020,ANDHRA PRADESH,KRISHNA,0,843.53,0,19.03592662
24-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,824.69,0.01,25.39039961
24-02-2020,ANDHRA PRADESH,Y.S.R.,0,1242.74,0,15.6719084
24-02-2020,ANDHRA PRADESH,CHITTOOR,0,1533.39,0,19.20005512
24-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1020.03,0,18.21567855
24-02-2020,ANDHRA PRADESH,GUNTUR,0,1088.58,0,18.37045957
24-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1263.5,0,21.45886604
23-02-2020,ANDHRA PRADESH,PRAKASAM,0,1744.95,0,18.94321431
23-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,760.32,0,26.47862135
23-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,804.14,0,20.01973806
23-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1264.61,0,18.41294103
23-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1663.96,0,16.54331414
23-02-2020,ANDHRA PRADESH,KURNOOL,0,1735.17,0,18.71438792
23-02-2020,ANDHRA PRADESH,KRISHNA,0,844.77,0,19.06406006
23-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,834.25,0.01,25.68496895
23-02-2020,ANDHRA PRADESH,Y.S.R.,0,1243.48,0,15.68113295
23-02-2020,ANDHRA PRADESH,CHITTOOR,0,1478.15,0,18.50837012
23-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1022.23,0,18.25505326
23-02-2020,ANDHRA PRADESH,GUNTUR,0,1089.84,0,18.39168021
23-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1280.14,0,21.74145189
22-02-2020,ANDHRA PRADESH,PRAKASAM,0,1749.77,0,18.99549944
22-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,767.67,0,26.73486564
22-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,808.12,0,20.11889495
22-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1268.98,0,18.47656791
22-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1667.41,0,16.57765637
22-02-2020,ANDHRA PRADESH,KURNOOL,0,1745.29,0,18.82355402
22-02-2020,ANDHRA PRADESH,KRISHNA,0,846.63,0,19.10592853
22-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,844.94,0.02,26.01408012
22-02-2020,ANDHRA PRADESH,Y.S.R.,0,1252.82,0,15.79901528
22-02-2020,ANDHRA PRADESH,CHITTOOR,0,1482.58,0,18.56389497
22-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1027.9,0,18.35631908
22-02-2020,ANDHRA PRADESH,GUNTUR,0,1091.49,0,18.41949001
22-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1292.69,0,21.95455054
21-02-2020,ANDHRA PRADESH,PRAKASAM,0,1754.4,0,19.04571733
21-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,773.4,0,26.93414822
21-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,810.01,0,20.1659
21-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1272.97,0,18.53462983
21-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1666.9,0,16.57257539
21-02-2020,ANDHRA PRADESH,KURNOOL,0,1738.22,0,18.74725494
21-02-2020,ANDHRA PRADESH,KRISHNA,0,847.64,0,19.12868823
21-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,853.75,0.02,26.28529481
21-02-2020,ANDHRA PRADESH,Y.S.R.,0,1247.37,0,15.73026274
21-02-2020,ANDHRA PRADESH,CHITTOOR,0,1486.99,0,18.61911396
21-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1031.11,0,18.41348915
21-02-2020,ANDHRA PRADESH,GUNTUR,0,1092.53,0,18.43707088
21-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1302.04,0,22.11332033
20-02-2020,ANDHRA PRADESH,PRAKASAM,0,1759.22,0,19.09804428
20-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,779.32,0,27.14046568
20-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,812.59,0,20.23012506
20-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1278.21,0,18.61100078
20-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1668.59,0,16.58940134
20-02-2020,ANDHRA PRADESH,KURNOOL,0,1740.13,0,18.76784888
20-02-2020,ANDHRA PRADESH,KRISHNA,0,849.09,0,19.1613522
20-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,862.38,0.03,26.550977
20-02-2020,ANDHRA PRADESH,Y.S.R.,0,1249.46,0,15.7566436
20-02-2020,ANDHRA PRADESH,CHITTOOR,0,1491.76,0,18.67876697
20-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1034.22,0,18.46909805
20-02-2020,ANDHRA PRADESH,GUNTUR,0,1093.91,0,18.46031462
20-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1311.68,0,22.27707895
19-02-2020,ANDHRA PRADESH,PRAKASAM,0,1764.21,0,19.15228843
19-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,785.11,0,27.34197346
19-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,815.29,0,20.29743153
19-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1283.34,0,18.6857047
19-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1669.99,0,16.60330397
19-02-2020,ANDHRA PRADESH,KURNOOL,0,1741.96,0,18.78760852
19-02-2020,ANDHRA PRADESH,KRISHNA,0,850.5,0,19.19315789
19-02-2020,ANDHRA PRADESH,SRIKAKULAM,0,870.77,0.05,26.80911156
19-02-2020,ANDHRA PRADESH,Y.S.R.,0,1251.73,0,15.78525601
19-02-2020,ANDHRA PRADESH,CHITTOOR,0,1496.86,0,18.74262832
19-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1037.36,0,18.52512249
19-02-2020,ANDHRA PRADESH,GUNTUR,0,1095.49,0,18.48710758
19-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1321.37,0,22.44162095
18-02-2020,ANDHRA PRADESH,PRAKASAM,0,1769.9,0,19.21402806
18-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,789.64,0,27.49973689
18-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,817.55,0,20.35361646
18-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1288.39,0,18.7591405
18-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1671.85,0,16.62179245
18-02-2020,ANDHRA PRADESH,KURNOOL,0,1744.03,0,18.80989702
18-02-2020,ANDHRA PRADESH,KRISHNA,0,851.98,0,19.22664583
18-02-2020,ANDHRA PRADESH,SRIKAKULAM,0.01,878.25,0.08,27.03956197
18-02-2020,ANDHRA PRADESH,Y.S.R.,0,1254.12,0,15.81530667
18-02-2020,ANDHRA PRADESH,CHITTOOR,0,1502.16,0,18.8089754
18-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1038.49,0,18.54540781
18-02-2020,ANDHRA PRADESH,GUNTUR,0,1097.13,0,18.51465436
18-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1320.88,0,22.43338438
17-02-2020,ANDHRA PRADESH,PRAKASAM,0,1775.72,0,19.2772125
17-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,796.14,0,27.72637215
17-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,820.5,0,20.42709194
17-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1295.48,0,18.86235841
17-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1673.93,0,16.64249762
17-02-2020,ANDHRA PRADESH,KURNOOL,0,1746.05,0,18.83178075
17-02-2020,ANDHRA PRADESH,KRISHNA,0,853.52,0,19.26151199
17-02-2020,ANDHRA PRADESH,SRIKAKULAM,0.01,887.82,0.13,27.33404761
17-02-2020,ANDHRA PRADESH,Y.S.R.,0,1256.59,0,15.84653402
17-02-2020,ANDHRA PRADESH,CHITTOOR,0,1507.82,0,18.87988271
17-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1042.21,0,18.61176189
17-02-2020,ANDHRA PRADESH,GUNTUR,0,1098.95,0,18.54535894
17-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1331.28,0,22.60992449
16-02-2020,ANDHRA PRADESH,PRAKASAM,0,1782.23,0,19.34787144
16-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,803.04,0,27.96668356
16-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,823.83,0,20.51003449
16-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1302.38,0,18.96290166
16-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1675.97,0,16.66281454
16-02-2020,ANDHRA PRADESH,KURNOOL,0,1748.48,0,18.85792702
16-02-2020,ANDHRA PRADESH,KRISHNA,0,855.39,0,19.30351951
16-02-2020,ANDHRA PRADESH,SRIKAKULAM,0.02,897.87,0.19,27.64368802
16-02-2020,ANDHRA PRADESH,Y.S.R.,0,1259.14,0,15.87862087
16-02-2020,ANDHRA PRADESH,CHITTOOR,0,1513.49,0,18.9509125
16-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1046.33,0,18.68533436
16-02-2020,ANDHRA PRADESH,GUNTUR,0,1100.92,0,18.57860531
16-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1342.72,0,22.80417377
15-02-2020,ANDHRA PRADESH,PRAKASAM,0,1789.23,0,19.42390647
15-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,811.18,0.01,28.249997
15-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,829.48,0,20.65065608
15-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1310.05,0,19.07454285
15-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1682.44,0,16.72709353
15-02-2020,ANDHRA PRADESH,KURNOOL,0,1751.36,0,18.88904261
15-02-2020,ANDHRA PRADESH,KRISHNA,0,857.83,0,19.35870046
15-02-2020,ANDHRA PRADESH,SRIKAKULAM,0.03,908.87,0.26,27.98206922
15-02-2020,ANDHRA PRADESH,Y.S.R.,0,1261.93,0,15.91387276
15-02-2020,ANDHRA PRADESH,CHITTOOR,0,1519.77,0,19.02945149
15-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1050.67,0,18.76281957
15-02-2020,ANDHRA PRADESH,GUNTUR,0,1107.58,0,18.69101072
15-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1354.21,0,22.99941712
14-02-2020,ANDHRA PRADESH,PRAKASAM,0,1796.76,0,19.50557876
14-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,818.32,0.01,28.49865313
14-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,830.99,0,20.6882416
14-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1318.4,0,19.19612515
14-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1680.61,0,16.70892968
14-02-2020,ANDHRA PRADESH,KURNOOL,0,1753.65,0,18.9136447
14-02-2020,ANDHRA PRADESH,KRISHNA,0,859.25,0,19.39062928
14-02-2020,ANDHRA PRADESH,SRIKAKULAM,0.04,920.53,0.34,28.34110261
14-02-2020,ANDHRA PRADESH,Y.S.R.,0,1265.32,0,15.95660171
14-02-2020,ANDHRA PRADESH,CHITTOOR,0,1526.36,0,19.11206252
14-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1055.34,0,18.84617622
14-02-2020,ANDHRA PRADESH,GUNTUR,0,1105.07,0,18.6487276
14-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1366.48,0,23.20782067
13-02-2020,ANDHRA PRADESH,PRAKASAM,0,1805.14,0,19.59662517
13-02-2020,ANDHRA PRADESH,VIZIANAGARAM,0,826.82,0.01,28.79460469
13-02-2020,ANDHRA PRADESH,WEST GODAVARI,0,834.8,0,20.78296882
13-02-2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,0,1327.17,0,19.32384383
13-02-2020,ANDHRA PRADESH,ANANTAPUR,0,1682.9,0,16.73161911
13-02-2020,ANDHRA PRADESH,KURNOOL,0,1756.55,0,18.94495247
13-02-2020,ANDHRA PRADESH,KRISHNA,0,861.52,0,19.44191354
13-02-2020,ANDHRA PRADESH,SRIKAKULAM,0.05,934.43,0.44,28.76903875
13-02-2020,ANDHRA PRADESH,Y.S.R.,0,1268.63,0,15.99838848
13-02-2020,ANDHRA PRADESH,CHITTOOR,0,1533.03,0,19.19549752
13-02-2020,ANDHRA PRADESH,EAST GODAVARI,0,1060.21,0,18.93316298
13-02-2020,ANDHRA PRADESH,GUNTUR,0,1107.58,0,18.69104131
13-02-2020,ANDHRA PRADESH,VISAKHAPATNAM,0,1379.56,0,23.4298632
12-02-2020,ANDHRA PRADESH,PRAKASAM,0,1813.05,0,19.68243296
